CustomerID,TotalOrders,TotalRevenue,LastPurchaseDate,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment
16096,4,1584.97,2011-03-20 13:38:00,263,2,4,4,244,At Risk
16097,1,185.04999999999998,2011-04-13 13:47:00,239,2,1,1,211,Others
16098,14,4010.7,2011-09-13 09:59:00,87,3,5,5,355,Loyal Customers
16099,7,1573.2,2011-10-20 13:13:00,49,4,4,4,444,Champions
16100,1,582.64,2010-09-03 11:39:00,462,1,1,2,112,Others
16101,4,3229.16,2011-09-30 10:18:00,70,3,4,5,345,Loyal Customers
16102,3,1842.14,2011-10-28 13:19:00,41,4,3,4,434,Loyal Customers
16103,22,6191.71,2011-12-02 14:16:00,6,5,5,5,555,Champions
16104,9,2774.46,2011-10-09 10:23:00,61,3,5,4,354,Loyal Customers
16105,5,2386.19,2011-04-05 10:13:00,248,2,4,4,244,At Risk
16106,1,108.38,2011-10-05 10:37:00,65,3,1,1,311,Others
16107,7,3204.1600000000003,2011-11-22 09:40:00,17,5,4,5,545,Champions
16108,4,2235.92,2011-09-16 11:48:00,84,3,4,4,344,Loyal Customers
16109,3,939.48,2011-05-05 09:17:00,218,2,3,3,233,Others
16110,4,1781.59,2011-10-25 14:35:00,44,4,4,4,444,Champions
16111,1,549.33,2010-10-07 19:51:00,427,1,1,2,112,Others
16112,4,195.73999999999998,2011-07-19 14:28:00,142,3,4,1,341,Others
16113,1,161.38,2011-06-09 16:16:00,182,3,1,1,311,Others
16114,1,135.75000000000003,2011-06-22 10:13:00,170,3,1,1,311,Others
16115,12,2553.8,2011-11-30 11:32:00,9,5,5,4,554,Champions
16116,1,612.78,2011-05-12 12:01:00,211,2,1,3,213,Others
16117,3,654.4,2011-06-03 11:42:00,189,2,3,3,233,Others
16118,1,4376.25,2010-02-25 09:40:00,652,1,1,5,115,At Risk
16119,8,1720.81,2011-12-01 15:11:00,7,5,5,4,554,Champions
16120,6,2967.51,2011-10-11 14:22:00,58,4,4,5,445,Champions
16121,5,1450.04,2011-10-13 12:59:00,56,4,4,4,444,Champions
16122,6,895.62,2011-09-27 15:34:00,72,3,4,3,343,Loyal Customers
16123,1,307.78,2011-10-19 09:18:00,51,4,1,2,412,Potential Loyalists
16124,4,1772.49,2011-01-26 14:45:00,316,2,4,4,244,At Risk
16125,14,4292.35,2010-12-07 15:48:00,366,2,5,5,255,At Risk
16126,15,14644.6,2011-11-10 16:03:00,28,4,5,5,455,Champions
16127,2,801.31,2011-10-31 13:58:00,38,4,2,3,423,Potential Loyalists
16128,11,3801.05,2011-11-22 11:14:00,17,5,5,5,555,Champions
16129,3,1396.05,2010-10-28 14:29:00,406,2,3,4,234,At Risk
16130,4,987.48,2010-10-13 15:14:00,421,1,4,3,143,Others
16131,12,9957.42,2011-10-19 11:53:00,51,4,5,5,455,Champions
16132,2,664.1999999999999,2010-06-13 13:49:00,543,1,2,3,123,Others
16133,56,22992.260000000002,2011-12-06 11:24:00,3,5,5,5,555,Champions
16134,5,2145.34,2011-11-18 10:05:00,21,4,4,4,444,Champions
16135,2,819.45,2011-03-22 12:30:00,262,2,2,3,223,Others
16136,4,946.8,2011-10-11 09:10:00,59,3,4,3,343,Loyal Customers
16137,1,422.7,2010-01-28 15:04:00,679,1,1,2,112,Others
16138,3,910.35,2010-11-26 12:13:00,378,2,3,3,233,Others
16139,5,1111.15,2011-11-21 08:37:00,18,5,4,3,543,Loyal Customers
16140,3,1433.46,2011-10-05 12:15:00,65,3,3,4,334,Loyal Customers
16141,2,955.94,2011-09-12 13:11:00,87,3,2,3,323,Others
16142,1,535.34,2011-04-04 10:16:00,249,2,1,2,212,Others
16143,12,4555.08,2011-12-06 14:13:00,2,5,5,5,555,Champions
16144,1,175.2,2011-04-07 10:09:00,246,2,1,1,211,Others
16145,19,6805.4400000000005,2011-12-01 10:33:00,8,5,5,5,555,Champions
16146,4,946.38,2011-07-05 14:20:00,156,3,4,3,343,Loyal Customers
16147,5,2398.91,2011-07-29 09:57:00,133,3,4,4,344,Loyal Customers
16148,2,386.62,2011-02-16 14:01:00,295,2,2,2,222,Others
16149,3,422.22,2011-12-05 11:29:00,4,5,3,2,532,Others
16150,10,4002.17,2011-10-28 12:39:00,42,4,5,5,455,Champions
16152,1,1829.04,2011-03-16 09:47:00,268,2,1,4,214,At Risk
16153,11,5133.49,2011-10-21 10:50:00,49,4,5,5,455,Champions
16155,5,796.9,2010-11-23 12:03:00,381,2,4,3,243,Others
16156,20,6188.18,2011-12-01 12:42:00,8,5,5,5,555,Champions
16157,3,656.69,2011-11-24 11:41:00,15,5,3,3,533,Loyal Customers
16158,9,628.32,2010-07-05 13:55:00,521,1,5,3,153,Others
16159,4,1232.79,2011-03-03 12:27:00,281,2,4,4,244,At Risk
16160,2,1025.44,2011-10-05 14:19:00,64,3,2,3,323,Others
16161,43,12580.06,2011-12-08 12:10:00,1,5,5,5,555,Champions
16162,1,37.4,2011-04-01 15:03:00,251,2,1,1,211,Others
16163,6,2407.98,2011-04-21 15:15:00,231,2,4,4,244,At Risk
16164,3,822.48,2011-11-22 15:04:00,16,5,3,3,533,Loyal Customers
16165,1,79.9,2010-07-22 14:17:00,504,1,1,1,111,Others
16166,2,435.83,2010-10-07 15:44:00,427,1,2,2,122,Others
16167,5,1386.1200000000001,2010-10-21 15:33:00,413,1,4,4,144,At Risk
16168,66,10360.67,2011-11-29 12:45:00,10,5,5,5,555,Champions
16169,4,1822.97,2011-12-01 15:28:00,7,5,4,4,544,Champions
16170,20,6869.0,2011-10-20 08:21:00,50,4,5,5,455,Champions
16171,1,73.2,2011-10-11 14:51:00,58,4,1,1,411,Potential Loyalists
16172,8,1884.55,2011-09-05 13:22:00,94,3,5,4,354,Loyal Customers
16173,6,1418.32,2011-11-24 10:53:00,15,5,4,4,544,Champions
16174,7,2246.75,2011-08-05 13:26:00,125,3,4,4,344,Loyal Customers
16175,7,1836.44,2011-09-06 14:32:00,93,3,4,4,344,Loyal Customers
16176,4,2052.69,2010-10-14 13:54:00,420,1,4,4,144,At Risk
16177,8,2247.31,2011-10-20 12:57:00,49,4,5,4,454,Champions
16178,2,612.6,2011-07-24 16:05:00,137,3,2,3,323,Others
16179,1,215.83,2011-10-10 09:41:00,60,3,1,1,311,Others
16180,13,16249.87,2011-08-31 16:28:00,99,3,5,5,355,Loyal Customers
16181,1,305.54,2011-09-27 13:38:00,72,3,1,2,312,Others
16182,9,9971.65,2011-09-28 13:23:00,71,3,5,5,355,Loyal Customers
16183,4,1077.81,2011-10-03 14:59:00,66,3,4,3,343,Loyal Customers
16184,6,1158.79,2011-10-06 17:43:00,63,3,4,3,343,Loyal Customers
16185,3,644.72,2011-11-23 09:41:00,16,5,3,3,533,Loyal Customers
16186,26,8718.43,2011-11-17 12:43:00,22,4,5,5,455,Champions
16187,15,6911.4400000000005,2011-11-08 09:50:00,31,4,5,5,455,Champions
16188,5,1087.66,2011-10-26 12:19:00,44,4,4,3,443,Loyal Customers
16189,2,215.48,2011-11-24 11:47:00,15,5,2,1,521,Potential Loyalists
16190,8,2723.55,2011-10-30 15:59:00,39,4,5,4,454,Champions
16191,24,15677.82,2011-12-07 11:26:00,2,5,5,5,555,Champions
16192,1,351.3,2009-12-04 12:28:00,735,1,1,2,112,Others
16193,2,630.43,2011-04-17 11:45:00,236,2,2,3,223,Others
16194,1,308.59999999999997,2010-11-29 13:28:00,374,2,1,2,212,Others
16195,1,323.25,2009-12-16 14:09:00,722,1,1,2,112,Others
16196,1,93.3,2010-08-08 11:40:00,488,1,1,1,111,Others
16197,9,2016.71,2010-08-27 12:56:00,468,1,5,4,154,At Risk
16198,2,1030.0410000000002,2011-09-25 14:58:00,74,3,2,3,323,Others
16199,7,942.75,2010-11-12 12:55:00,391,2,4,3,243,Others
16200,12,5608.1,2011-12-05 14:40:00,3,5,5,5,555,Champions
16201,5,2112.12,2011-12-06 16:02:00,2,5,4,4,544,Champions
16202,9,2501.9900000000002,2010-12-14 10:43:00,360,2,5,4,254,At Risk
16203,6,943.84,2011-10-12 12:31:00,58,4,4,3,443,Loyal Customers
16204,3,918.71,2011-11-16 13:40:00,22,4,3,3,433,Loyal Customers
16205,7,1820.1100000000001,2011-11-09 09:32:00,30,4,4,4,444,Champions
16206,13,2589.87,2011-10-16 10:41:00,54,4,5,4,454,Champions
16207,1,394.38,2011-11-14 13:51:00,24,4,1,2,412,Potential Loyalists
16208,10,3440.45,2011-10-26 11:36:00,44,4,5,5,455,Champions
16209,9,4146.78,2011-09-12 11:58:00,88,3,5,5,355,Loyal Customers
16210,35,33750.97,2011-12-08 12:36:00,1,5,5,5,555,Champions
16211,3,1090.59,2011-09-12 12:11:00,88,3,3,3,333,Loyal Customers
16212,4,1293.71,2011-11-20 13:00:00,18,5,4,4,544,Champions
16213,1,159.0,2011-09-22 10:03:00,78,3,1,1,311,Others
16214,4,2038.25,2011-06-22 11:30:00,170,3,4,4,344,Loyal Customers
16215,1,242.35,2011-09-20 10:18:00,80,3,1,1,311,Others
16216,1,914.9300000000001,2011-03-17 15:34:00,266,2,1,3,213,Others
16217,2,304.25,2011-04-18 13:31:00,234,2,2,2,222,Others
16218,13,3968.67,2011-11-10 09:59:00,29,4,5,5,455,Champions
16219,1,40.8,2010-07-27 11:44:00,500,1,1,1,111,Others
16221,9,2019.92,2011-11-03 11:43:00,36,4,5,4,454,Champions
16222,2,1272.05,2011-01-25 13:38:00,317,2,2,4,224,At Risk
16223,2,1087.05,2010-11-30 11:50:00,374,2,2,3,223,Others
16224,5,1616.54,2011-10-13 17:51:00,56,4,4,4,444,Champions
16225,15,2859.31,2011-10-26 08:30:00,44,4,5,4,454,Champions
16226,5,672.1700000000001,2011-05-20 14:41:00,202,2,4,3,243,Others
16227,3,1027.22,2011-04-28 13:33:00,224,2,3,3,233,Others
16228,3,885.71,2010-11-19 14:20:00,384,2,3,3,233,Others
16229,6,2867.86,2011-09-13 17:16:00,86,3,4,4,344,Loyal Customers
16230,2,542.03,2011-06-03 10:06:00,189,2,2,2,222,Others
16231,4,1074.47,2010-11-25 15:00:00,378,2,4,3,243,Others
16232,7,2712.97,2011-10-27 12:16:00,43,4,4,4,444,Champions
16233,9,1818.31,2011-09-29 17:27:00,70,3,5,4,354,Loyal Customers
16234,3,333.18,2010-08-20 14:33:00,475,1,3,2,132,Others
16235,9,2053.71,2011-10-30 10:56:00,40,4,5,4,454,Champions
16236,1,432.2,2011-09-22 14:10:00,77,3,1,2,312,Others
16237,1,136.65,2010-09-28 17:02:00,436,1,1,1,111,Others
16238,1,63.66,2010-10-13 12:36:00,422,1,1,1,111,Others
16239,6,1492.2,2011-10-14 08:29:00,56,4,4,4,444,Champions
16240,2,3718.8,2011-11-15 14:30:00,23,4,2,5,425,Potential Loyalists
16241,16,3992.86,2011-11-30 11:08:00,9,5,5,5,555,Champions
16242,14,7404.65,2011-12-01 15:12:00,7,5,5,5,555,Champions
16243,2,409.1,2011-11-06 12:32:00,33,4,2,2,422,Potential Loyalists
16244,2,1522.75,2011-05-12 10:18:00,211,2,2,4,224,At Risk
16245,3,1413.66,2011-11-16 10:14:00,23,4,3,4,434,Loyal Customers
16246,2,821.35,2010-09-06 12:04:00,459,1,2,3,123,Others
16247,1,114.56,2011-06-22 14:23:00,169,3,1,1,311,Others
16248,1,152.94,2011-10-09 11:32:00,61,3,1,1,311,Others
16249,5,1800.07,2011-10-18 10:07:00,52,4,4,4,444,Champions
16250,3,565.24,2011-03-23 15:07:00,260,2,3,2,232,Others
16251,1,128.31,2010-07-15 14:55:00,511,1,1,1,111,Others
16252,1,295.09000000000003,2010-11-22 11:57:00,382,2,1,2,212,Others
16253,7,7272.2,2011-10-04 09:09:00,66,3,4,5,345,Loyal Customers
16254,3,967.44,2010-11-26 13:22:00,377,2,3,3,233,Others
16255,15,4530.0,2011-11-23 12:40:00,16,5,5,5,555,Champions
16256,3,1629.37,2011-03-18 12:18:00,266,2,3,4,234,At Risk
16257,1,46.95,2011-06-16 10:11:00,176,3,1,1,311,Others
16258,15,11942.52,2011-10-25 13:30:00,44,4,5,5,455,Champions
16259,3,340.94,2010-10-25 14:27:00,409,2,3,2,232,Others
16260,1,1035.45,2011-10-20 09:40:00,50,4,1,3,413,Potential Loyalists
16261,6,1041.16,2011-11-22 17:23:00,16,5,4,3,543,Loyal Customers
16262,1,755.15,2010-11-26 13:22:00,377,2,1,3,213,Others
16263,1,348.16,2010-10-12 14:52:00,422,1,1,2,112,Others
16264,2,823.53,2010-09-27 15:00:00,437,1,2,3,123,Others
16265,12,6935.17,2011-11-30 16:41:00,8,5,5,5,555,Champions
16266,14,1757.95,2011-09-27 12:08:00,73,3,5,4,354,Loyal Customers
16267,1,186.66,2010-04-27 14:10:00,590,1,1,1,111,Others
16268,2,667.65,2011-09-29 18:30:00,70,3,2,3,323,Others
16269,1,717.57,2010-09-28 11:50:00,437,1,1,3,113,Others
16270,1,1141.24,2010-12-21 14:26:00,352,2,1,3,213,Others
16271,10,3397.82,2011-12-07 12:45:00,2,5,5,5,555,Champions
16272,1,411.7,2011-08-15 10:54:00,116,3,1,2,312,Others
16273,2,318.34000000000003,2010-03-01 13:24:00,647,1,2,2,122,Others
16274,1,351.75,2010-12-01 15:35:00,372,2,1,2,212,Others
16275,3,2151.11,2011-05-27 12:41:00,196,2,3,4,234,At Risk
16276,3,2629.3900000000003,2011-06-16 09:34:00,176,3,3,4,334,Loyal Customers
16277,1,188.69,2009-12-06 11:27:00,733,1,1,1,111,Others
16278,3,1117.84,2011-08-31 17:12:00,99,3,3,3,333,Loyal Customers
16279,9,5698.28,2011-11-18 15:00:00,20,4,5,5,455,Champions
16280,1,238.05,2009-12-14 15:49:00,724,1,1,1,111,Others
16281,3,3424.02,2011-09-28 14:57:00,71,3,3,5,335,Loyal Customers
16282,3,1307.58,2011-01-04 11:42:00,339,2,3,4,234,At Risk
16283,8,4350.32,2011-12-04 12:08:00,5,5,5,5,555,Champions
16284,3,1018.48,2011-11-08 16:12:00,30,4,3,3,433,Loyal Customers
16285,1,176.9,2010-03-03 16:03:00,645,1,1,1,111,Others
16286,2,328.95,2010-08-19 14:48:00,476,1,2,2,122,Others
16287,5,1006.98,2011-06-23 09:08:00,169,3,4,3,343,Loyal Customers
16288,1,129.85,2010-08-26 14:45:00,469,1,1,1,111,Others
16289,1,136.31,2010-09-03 14:02:00,461,1,1,1,111,Others
16290,4,1957.7,2010-09-01 11:52:00,464,1,4,4,144,At Risk
16291,1,117.72,2010-01-26 16:26:00,681,1,1,1,111,Others
16292,5,1253.76,2011-08-10 12:24:00,121,3,4,4,344,Loyal Customers
16293,15,4279.2,2011-11-18 09:58:00,21,4,5,5,455,Champions
16294,1,126.05000000000001,2010-08-20 12:01:00,476,1,1,1,111,Others
16295,4,1328.55,2011-11-30 08:17:00,9,5,4,4,544,Champions
16296,4,1313.67,2010-03-23 13:11:00,625,1,4,4,144,At Risk
16297,1,301.9,2011-03-16 08:29:00,268,2,1,2,212,Others
16298,7,1085.7,2011-11-17 11:59:00,22,4,4,3,443,Loyal Customers
16299,1,193.65,2010-08-19 17:46:00,476,1,1,1,111,Others
16300,3,1367.32,2010-10-05 13:14:00,429,1,3,4,134,At Risk
16301,1,107.33,2009-12-03 10:20:00,736,1,1,1,111,Others
16302,1,233.22,2011-08-05 09:44:00,126,3,1,1,311,Others
16303,7,7928.27,2011-11-14 10:49:00,25,4,4,5,445,Champions
16304,1,381.66,2010-01-14 08:30:00,694,1,1,2,112,Others
16305,1,361.21999999999997,2011-07-24 12:18:00,138,3,1,2,312,Others
16306,7,1124.72,2011-05-10 12:12:00,213,2,4,3,243,Others
16307,3,1194.92,2010-10-06 14:31:00,428,1,3,3,133,Others
16308,7,5120.0,2011-11-02 11:24:00,37,4,4,5,445,Champions
16309,2,706.57,2011-08-25 15:35:00,105,3,2,3,323,Others
16310,2,460.08,2010-10-21 14:47:00,413,1,2,2,122,Others
16311,2,616.26,2011-11-22 08:54:00,17,5,2,3,523,Potential Loyalists
16312,1,171.15,2010-10-03 14:15:00,431,1,1,1,111,Others
16313,2,274.15000000000003,2011-12-06 13:02:00,2,5,2,1,521,Potential Loyalists
16314,3,1491.4,2010-11-15 12:06:00,389,2,3,4,234,At Risk
16315,2,402.71,2011-01-13 11:57:00,330,2,2,2,222,Others
16316,13,5744.91,2011-10-06 13:48:00,63,3,5,5,355,Loyal Customers
16317,5,2192.51,2011-08-12 12:46:00,119,3,4,4,344,Loyal Customers
16318,1,328.15,2011-11-04 13:05:00,34,4,1,2,412,Potential Loyalists
16319,1,404.40000000000003,2011-05-06 11:27:00,217,2,1,2,212,Others
16320,6,5628.99,2011-06-20 15:25:00,171,3,4,5,345,Loyal Customers
16321,7,604.5500000000001,2011-09-28 14:55:00,71,3,4,2,342,Others
16322,2,326.75,2011-12-08 15:41:00,0,5,2,2,522,Potential Loyalists
16323,2,353.66,2011-05-27 14:48:00,195,2,2,2,222,Others
16324,3,408.59000000000003,2011-08-03 12:58:00,127,3,3,2,332,Others
16325,12,3597.5,2011-10-24 08:48:00,46,4,5,5,455,Champions
16326,24,4721.25,2011-12-04 10:11:00,5,5,5,5,555,Champions
16327,16,10159.64,2011-11-25 13:23:00,13,5,5,5,555,Champions
16328,1,310.83,2010-05-25 14:02:00,562,1,1,2,112,Others
16329,4,1664.92,2010-10-08 12:44:00,427,1,4,4,144,At Risk
16330,7,625.38,2011-11-22 12:24:00,17,5,4,3,543,Loyal Customers
16331,6,2037.7,2010-10-03 13:47:00,431,1,4,4,144,At Risk
16332,11,2000.01,2011-11-11 14:22:00,27,4,5,4,454,Champions
16333,22,26626.8,2011-12-02 12:19:00,7,5,5,5,555,Champions
16334,1,263.73,2010-08-04 16:38:00,491,1,1,1,111,Others
16335,7,2753.52,2010-06-06 11:35:00,551,1,4,4,144,At Risk
16336,4,3517.69,2010-10-15 12:32:00,420,1,4,5,145,At Risk
16337,1,151.05,2011-11-03 10:03:00,36,4,1,1,411,Potential Loyalists
16338,1,214.79999999999998,2011-07-05 13:56:00,156,3,1,1,311,Others
16339,1,94.05,2011-02-28 13:41:00,283,2,1,1,211,Others
16340,3,1496.24,2011-08-24 14:53:00,106,3,3,4,334,Loyal Customers
16341,7,3850.79,2011-11-15 09:12:00,24,4,4,5,445,Champions
16342,4,322.41,2011-09-25 14:36:00,74,3,4,2,342,Others
16343,3,614.12,2011-11-23 17:45:00,15,5,3,3,533,Loyal Customers
16344,4,842.42,2011-07-04 15:50:00,157,3,4,3,343,Loyal Customers
16345,2,1178.79,2011-10-26 16:03:00,43,4,2,3,423,Potential Loyalists
16346,1,224.51,2010-11-19 15:55:00,384,2,1,1,211,Others
16347,11,3442.96,2011-11-28 13:14:00,10,5,5,5,555,Champions
16348,8,1744.42,2011-11-07 15:44:00,31,4,5,4,454,Champions
16349,1,53.5,2011-02-22 12:40:00,290,2,1,1,211,Others
16350,9,2253.89,2011-11-18 15:53:00,20,4,5,4,454,Champions
16351,13,3330.0299999999997,2011-01-11 10:26:00,332,2,5,5,255,At Risk
16352,2,494.44,2011-11-22 10:32:00,17,5,2,2,522,Potential Loyalists
16353,38,9795.460000000001,2011-12-06 12:23:00,3,5,5,5,555,Champions
16354,5,1119.46,2011-10-07 14:28:00,62,3,4,3,343,Loyal Customers
16355,1,416.35,2010-11-29 14:21:00,374,2,1,2,212,Others
16356,6,415.87,2011-05-26 11:51:00,197,2,4,2,242,Others
16357,4,868.37,2011-11-06 16:04:00,32,4,4,3,443,Loyal Customers
16358,5,2919.65,2011-12-08 15:09:00,0,5,4,5,545,Champions
16359,16,2697.75,2011-12-02 17:04:00,6,5,5,4,554,Champions
16360,6,3450.41,2011-12-05 12:16:00,4,5,4,5,545,Champions
16361,4,891.21,2011-11-30 12:32:00,9,5,4,3,543,Loyal Customers
16362,6,922.16,2011-11-07 13:01:00,31,4,4,3,443,Loyal Customers
16363,1,109.36000000000001,2011-10-17 14:14:00,52,4,1,1,411,Potential Loyalists
16364,2,705.79,2011-11-28 11:27:00,11,5,2,3,523,Potential Loyalists
16365,15,3167.34,2011-11-22 11:24:00,17,5,5,5,555,Champions
16366,4,1548.1299999999999,2011-11-21 08:19:00,18,5,4,4,544,Champions
16367,3,1350.48,2011-11-02 13:13:00,36,4,3,4,434,Loyal Customers
16368,3,621.44,2011-12-07 13:12:00,1,5,3,3,533,Loyal Customers
16369,7,2656.56,2011-11-21 16:25:00,17,5,4,4,544,Champions
16370,4,1301.91,2011-09-18 15:55:00,81,3,4,4,344,Loyal Customers
16371,1,157.2,2010-09-17 12:09:00,448,1,1,1,111,Others
16372,5,1290.31,2011-11-06 13:08:00,32,4,4,4,444,Champions
16373,2,309.49,2010-11-22 15:50:00,381,2,2,2,222,Others
16374,5,1723.4,2011-10-04 15:21:00,65,3,4,4,344,Loyal Customers
16375,2,104.0,2010-08-26 14:25:00,469,1,2,1,121,Others
16376,2,974.96,2011-12-01 11:38:00,8,5,2,3,523,Potential Loyalists
16377,2,1308.48,2011-03-17 15:41:00,266,2,2,4,224,At Risk
16378,3,362.95,2011-04-06 15:07:00,246,2,3,2,232,Others
16379,4,2157.4,2011-12-05 15:38:00,3,5,4,4,544,Champions
16380,1,1743.1499999999999,2011-10-09 15:40:00,60,3,1,4,314,Others
16381,2,247.85,2010-11-09 09:56:00,395,2,2,1,221,Others
16382,2,353.1,2010-10-27 16:23:00,407,2,2,2,222,Others
16383,7,2896.69,2011-09-26 12:45:00,74,3,4,4,344,Loyal Customers
16384,4,1358.95,2011-09-11 11:19:00,89,3,4,4,344,Loyal Customers
16385,5,881.35,2011-10-10 13:12:00,59,3,4,3,343,Loyal Customers
16386,3,1068.16,2011-11-11 12:28:00,28,4,3,3,433,Loyal Customers
16387,5,882.46,2011-01-21 11:34:00,322,2,4,3,243,Others
16388,1,186.05,2010-02-24 10:20:00,653,1,1,1,111,Others
16389,4,1382.07,2011-10-17 14:41:00,52,4,4,4,444,Champions
16390,3,467.5,2010-06-21 10:11:00,536,1,3,2,132,Others
16391,4,1052.26,2010-11-04 12:27:00,400,2,4,3,243,Others
16392,3,756.7,2011-03-15 12:11:00,269,2,3,3,233,Others
16393,23,5297.77,2011-12-07 12:51:00,1,5,5,5,555,Champions
16394,5,1555.34,2011-10-14 09:48:00,56,4,4,4,444,Champions
16395,14,3518.41,2011-10-10 12:50:00,60,3,5,5,355,Loyal Customers
16396,1,137.8,2010-08-20 14:17:00,475,1,1,1,111,Others
16397,1,123.13,2010-03-21 15:36:00,627,1,1,1,111,Others
16398,2,1705.8,2011-07-08 15:16:00,153,3,2,4,324,Others
16399,3,630.22,2011-11-20 16:12:00,18,5,3,3,533,Loyal Customers
16400,9,3059.85,2011-09-06 12:27:00,94,3,5,5,355,Loyal Customers
16401,23,6849.15,2011-12-08 18:15:00,0,5,5,5,555,Champions
16402,2,293.45,2011-03-20 12:25:00,264,2,2,2,222,Others
16403,1,177.5,2011-01-31 13:39:00,311,2,1,1,211,Others
16404,1,443.05,2011-09-30 14:55:00,69,3,1,2,312,Others
16405,2,167.25,2011-02-10 15:24:00,301,2,2,1,221,Others
16406,3,528.36,2011-11-21 11:57:00,18,5,3,2,532,Others
16407,14,2761.65,2011-11-27 11:05:00,12,5,5,4,554,Champions
16408,1,231.93,2010-04-27 14:08:00,590,1,1,1,111,Others
16409,12,5652.74,2011-11-03 16:45:00,35,4,5,5,455,Champions
16410,1,130.32,2009-12-05 14:51:00,733,1,1,1,111,Others
16411,4,756.39,2011-11-20 13:23:00,18,5,4,3,543,Loyal Customers
16412,5,593.19,2011-10-17 12:35:00,53,4,4,2,442,Others
16413,2,522.03,2011-10-14 12:08:00,56,4,2,2,422,Potential Loyalists
16414,5,551.21,2011-11-18 09:42:00,21,4,4,2,442,Others
16415,3,696.76,2011-10-26 13:35:00,43,4,3,3,433,Loyal Customers
16416,9,2957.88,2011-11-13 12:50:00,26,4,5,5,455,Champions
16417,1,35.7,2010-08-04 09:08:00,492,1,1,1,111,Others
16418,5,1028.74,2011-10-26 12:39:00,44,4,4,3,443,Loyal Customers
16419,8,1463.7,2011-08-19 12:33:00,112,3,5,4,354,Loyal Customers
16420,1,75.0,2010-11-08 15:15:00,395,2,1,1,211,Others
16421,3,526.27,2010-11-28 13:31:00,375,2,3,2,232,Others
16422,109,61920.87,2011-11-22 14:00:00,16,5,5,5,555,Champions
16423,1,346.12,2011-11-15 09:21:00,24,4,1,2,412,Potential Loyalists
16424,2,443.06,2011-06-01 13:40:00,190,2,2,2,222,Others
16425,1,302.7,2011-02-10 14:30:00,301,2,1,2,212,Others
16426,10,1863.76,2011-12-07 14:01:00,1,5,5,4,554,Champions
16427,2,241.06,2011-03-21 17:10:00,262,2,2,1,221,Others
16428,3,638.49,2010-10-22 12:22:00,413,1,3,3,133,Others
16429,1,284.55,2011-08-25 13:54:00,105,3,1,1,311,Others
16430,7,1117.94,2011-10-13 14:47:00,56,4,4,3,443,Loyal Customers
16431,3,623.28,2011-05-10 14:09:00,212,2,3,3,233,Others
16432,1,287.4,2011-10-06 13:59:00,63,3,1,2,312,Others
16433,2,384.52,2011-11-11 14:09:00,27,4,2,2,422,Potential Loyalists
16434,12,2673.69,2011-11-10 14:28:00,28,4,5,4,454,Champions
16435,3,1003.0699999999999,2010-07-15 18:22:00,511,1,3,3,133,Others
16436,3,319.14,2010-02-09 13:19:00,667,1,3,2,132,Others
16437,2,301.25,2010-11-23 16:59:00,380,2,2,2,222,Others
16438,5,798.35,2011-12-04 10:51:00,5,5,4,3,543,Loyal Customers
16439,1,310.70000000000005,2009-12-17 14:22:00,721,1,1,2,112,Others
16440,6,3856.9700000000003,2011-12-02 12:02:00,7,5,4,5,545,Champions
16441,5,1019.13,2011-10-03 17:48:00,66,3,4,3,343,Loyal Customers
16442,5,891.98,2011-12-08 11:43:00,1,5,4,3,543,Loyal Customers
16443,1,162.24,2010-07-07 11:57:00,520,1,1,1,111,Others
16444,17,3625.88,2011-10-24 13:50:00,45,4,5,5,455,Champions
16445,4,583.16,2011-11-06 12:32:00,33,4,4,2,442,Others
16446,2,168472.5,2011-12-09 09:15:00,0,5,2,5,525,Potential Loyalists
16447,3,727.1,2011-07-27 12:45:00,135,3,3,3,333,Loyal Customers
16448,2,361.12,2011-05-25 16:28:00,197,2,2,2,222,Others
16449,2,707.69,2011-05-26 10:25:00,197,2,2,3,223,Others
16450,3,1505.73,2011-07-13 11:47:00,149,3,3,4,334,Loyal Customers
16451,3,1013.15,2011-09-13 09:17:00,87,3,3,3,333,Loyal Customers
16452,2,332.17,2010-03-19 12:39:00,630,1,2,2,122,Others
16453,2,251.71,2010-06-27 12:46:00,530,1,2,1,121,Others
16454,4,30.950000000000003,2011-10-26 11:40:00,44,4,4,1,441,Others
16455,11,3995.57,2011-10-07 12:17:00,63,3,5,5,355,Loyal Customers
16456,13,6000.94,2011-09-01 13:50:00,98,3,5,5,355,Loyal Customers
16457,1,208.36,2011-05-05 13:19:00,217,2,1,1,211,Others
16458,30,5690.89,2011-12-07 09:34:00,2,5,5,5,555,Champions
16459,1,71.78999999999999,2009-12-10 12:42:00,729,1,1,1,111,Others
16460,3,811.23,2011-11-11 13:46:00,27,4,3,3,433,Loyal Customers
16461,3,1545.83,2011-06-15 12:07:00,177,3,3,4,334,Loyal Customers
16462,3,136.0,2011-09-27 10:24:00,73,3,3,1,331,Others
16463,4,1422.4,2011-11-18 14:01:00,20,4,4,4,444,Champions
16464,3,1298.66,2011-11-20 12:11:00,19,4,3,4,434,Loyal Customers
16465,2,746.24,2010-10-15 09:27:00,420,1,2,3,123,Others
16466,15,3767.09,2011-11-06 11:35:00,33,4,5,5,455,Champions
16467,7,2869.16,2010-07-19 11:49:00,508,1,4,4,144,At Risk
